SP_ID,oa_code,supgrp_cd,grp_cd
"6333",E00000895,F,F2
"6334",E00000813,G,G1
"6335",E00011640,H,H2
"6336",E00011647,H,H2
"6337",E00010330,G,G1
"6338",E00016334,G,G1
"6339",E00010337,E,E2
"6340",E00016335,E,E1
"6341",E00010332,G,G2
"6342",E00016336,G,G1
"6343",E00176231,B,B1
"6344",E00008735,B,B3
"6345",E00016337,A,A1
"6346",E00176234,D,D2
"6347",E00008886,D,D1
"6348",E00008884,B,B3
"6349",E00015895,F,F2
"6350",E00018058,G,G1
"6351",E00017828,C,C3
"6352",E00015814,F,F2
"6353",E00015896,E,E1
"6354",E00007901,E,E1
"6355",E00019005,C,C3
"6356",E00019004,G,G1
"6357",E00015817,E,E1
"6358",E00008251,A,A1
"6359",E00019797,E,E2
"6360",E00171494,G,G2
"6361",E00022843,B,B1
"6362",E00022196,A,A2
"6363",E00017633,G,G1
"6364",E00022842,E,E1
"6365",E00022930,F,F1
"6366",E00017630,G,G2
"6367",E00022845,E,E2
"6368",E00022931,F,F1
"6369",E00022844,B,B3
"6370",E00021949,G,G2
"6371",E00022847,B,B1
"6372",E00022933,F,F1
"6373",E00022846,B,B1
"6374",E00171075,D,D2
"6375",E00009199,E,E2
"6376",E00022932,F,F1
"6377",E00022117,G,G1
"6378",E00022027,A,A2
"6379",E00022195,C,C1
"6380",E00022841,E,E1
"6381",E00000693,D,D1
"6382",E00000694,F,F2
"6383",E00000615,H,H2
"6384",E00005506,F,F2
"6385",E00000450,A,A1
"6386",E00000506,A,A1
"6387",E00000453,G,G2
"6388",E00000507,A,A1
"6389",E00006484,E,E1
"6390",E00000502,A,A1
"6391",E00005585,H,H2
"6392",E00006485,F,F2
"6393",E00018977,H,H1
"6394",E00018974,G,G1
"6395",E00175084,G,G2
"6396",E00175005,G,G2
"6397",E00015161,F,F2
"6398",E00018976,H,H1
"6399",E00175085,G,G1
"6400",E00016927,E,E2
"6401",E00009096,F,F2
"6402",E00009017,E,E1
"6403",E00175233,B,B2
"6404",E00173710,E,E1
"6405",E00016326,E,E1
"6406",E00176275,D,D1
"6407",E00016834,E,E1
"6408",E00016423,B,B1
"6409",E00016325,E,E1
"6410",E00016422,G,G2
"6411",E00016322,E,E1
"6412",E00013756,E,E1
"6413",E00174685,G,G1
"6414",E00174686,D,D1
"6415",E00013757,B,B1
"6416",E00174684,C,C2
"6417",E00009667,D,D1
"6418",E00009356,D,D1
"6419",E00009453,D,D1
"6420",E00012552,C,C4
"6421",E00012553,C,C1
"6422",E00012554,C,C3
"6423",E00012555,C,C1
"6424",E00012556,A,A1
"6425",E00012557,C,C1
"6426",E00176481,E,E1
"6427",E00176480,E,E2
"6428",E00009350,D,D1
"6429",E00012550,A,A1
"6430",E00012551,G,G2
"6431",E00011410,A,A2
"6432",E00011498,H,H2
"6433",E00011413,A,A2
"6434",E00011491,A,A2
"6435",E00010429,G,G2
"6436",E00011492,H,H2
"6437",E00011493,A,A2
"6438",E00011412,H,H2
"6439",E00011419,H,H2
"6440",E00009476,D,D1
"6441",E00009367,B,B3
"6442",E00167285,B,B3
"6443",E00011388,A,A2
"6444",E00167287,D,D1
"6445",E00167280,E,E2
"6446",E00011309,A,A2
"6447",E00000645,G,G2
"6448",E00167284,E,E1
"6449",E00000644,G,G2
"6450",E00009365,E,E1
"6451",E00000647,G,G2
"6452",E00021168,D,D1
"6453",E00000642,G,G2
"6454",E00000643,G,G2
"6455",E00000859,F,F2
"6456",E00000858,H,H2
"6457",E00000232,G,G2
"6458",E00002242,H,H2
"6459",E00004245,E,E2
"6460",E00003193,A,A2
"6461",E00003520,H,H2
"6462",E00003112,A,A2
"6463",E00003110,F,F2
"6464",E00021003,A,A2
"6465",E00021081,A,A1
"6466",E00021002,A,A1
"6467",E00021082,A,A1
"6468",E00021084,A,A1
"6469",E00021083,A,A1
"6470",E00021004,E,E1
"6471",E00021005,H,H1
"6472",E00002302,A,A1
"6473",E00006001,G,G1
"6474",E00006080,C,C2
"6475",E00002305,A,A2
"6476",E00002304,A,A1
"6477",E00004814,D,D2
"6478",E00021000,A,A1
"6479",E00021089,A,A2
"6480",E00004895,E,E1
"6481",E00002307,A,A1
"6482",E00002306,A,A1
"6483",E00006000,E,E1
"6484",E00006828,F,F1
"6485",E00006350,C,C1
"6486",E00004896,C,C1
"6487",E00006353,C,C4
"6488",E00006352,F,F2
"6489",E00006081,C,C2
"6490",E00006829,F,F1
"6491",E00004387,F,F1
"6492",E00004306,D,D2
"6493",E00004815,E,E2
"6494",E00007535,C,C1
"6495",E00007532,A,A1
"6496",E00007537,E,E1
"6497",E00007534,F,F2
"6498",E00022539,F,F1
"6499",E00007536,A,A1
"6500",E00015083,F,F2
"6501",E00015003,H,H1
"6502",E00022538,D,D2
"6503",E00015084,F,F2
"6504",E00015002,C,C4
"6505",E00013080,C,C4
"6506",E00015005,F,F2
"6507",E00013081,C,C2
"6508",E00013001,A,A1
"6509",E00007533,A,A1
"6510",E00007530,A,A1
"6511",E00015082,D,D2
"6512",E00015000,A,A2
"6513",E00019565,H,H1
"6514",E00019562,H,H2
"6515",E00021508,B,B2
"6516",E00019567,F,F2
"6517",E00021501,B,B2
"6518",E00021580,B,B2
"6519",E00021583,B,B2
"6520",E00021500,E,E2
"6521",E00016305,E,E1
"6522",E00016385,A,A1
"6523",E00016304,E,E2
"6524",E00016386,B,B1
"6525",E00016307,E,E1
"6526",E00016306,E,E1
"6527",E00016387,A,A1
"6528",E00016302,E,E1
"6529",E00016384,C,C1
"6530",E00013417,B,B3
"6531",E00013495,E,E2
"6532",E00013416,B,B2
"6533",E00013496,E,E1
"6534",E00012421,H,H1
"6535",E00013497,E,E1
"6536",E00012423,A,A1
"6537",E00012420,A,A2
"6538",E00013414,B,B3
"6539",E00013494,B,B3
"6540",E00017058,G,G2
"6541",E00009733,E,E2
"6542",E00010083,E,E2
"6543",E00009738,B,B3
"6544",E00010002,F,F1
"6545",E00009735,E,E2
"6546",E00011817,A,A2
"6547",E00009732,B,B3
"6548",E00011896,H,H2
"6549",E00009737,E,E1
"6550",E00010084,F,F1
"6551",E00009734,E,E2
"6552",E00010005,F,F2
"6553",E00011749,H,H2
"6554",E00010085,F,F1
"6555",E00009736,E,E2
"6556",E00011814,H,H2
"6557",E00009739,B,B1
"6558",E00011895,H,H2
"6559",E00007967,H,H1
"6560",E00004771,F,F2
"6561",E00018982,H,H1
"6562",E00004776,E,E2
"6563",E00018903,G,G2
"6564",E00166032,G,G2
"6565",E00015723,G,G1
"6566",E00168850,C,C2
"6567",E00015720,E,E1
"6568",E00015959,E,E2
"6569",E00014778,F,F2
"6570",E00168852,C,C2
"6571",E00014779,F,F2
"6572",E00166856,D,D1
"6573",E00004144,D,D2
"6574",E00168859,C,C2
"6575",E00017782,G,G2
"6576",E00014784,F,F2
"6577",E00012780,A,A1
"6578",E00017703,G,G1
"6579",E00014785,H,H1
"6580",E00014704,D,D1
"6581",E00017702,G,G2
"6582",E00017783,G,G2
"6583",E00014705,F,F2
"6584",E00014783,H,H1
"6585",E00006282,G,G2
"6586",E00006200,G,G1
"6587",E00005259,A,A1
"6588",E00006203,G,G2
"6589",E00006202,C,C1
"6590",E00006283,G,G2
"6591",E00006284,C,C1
"6592",E00166816,A,A1
"6593",E00005258,G,G2
"6594",E00006952,F,F2
"6595",E00022341,G,G2
"6596",E00006953,H,H2
"6597",E00022340,C,C1
"6598",E00006281,G,G2
"6599",E00006954,A,A2
"6600",E00022343,G,G2
"6601",E00006201,G,G2
"6602",E00006955,H,H2
"6603",E00022342,G,G2
"6604",E00006957,H,H1
"6605",E00022345,C,C3
"6606",E00165809,B,B3
"6607",E00022344,G,G2
"6608",E00165808,B,B3
"6609",E00022347,G,G1
"6610",E00003969,H,H1
"6611",E00022346,G,G1
"6612",E00166817,F,F2
"6613",E00006950,H,H2
"6614",E00023334,E,E1
"6615",E00006951,A,A1
"6616",E00023337,G,G2
"6617",E00001188,E,E1
"6618",E00001109,A,A1
"6619",E00007158,A,A1
"6620",E00003928,A,A1
"6621",E00003182,H,H2
"6622",E00003181,H,H2
"6623",E00003184,H,H2
"6624",E00003183,H,H2
"6625",E00003186,H,H1
"6626",E00003185,H,H1
"6627",E00175208,D,D1
"6628",E00175205,D,D1
"6629",E00175204,D,D2
"6630",E00175207,D,D2
"6631",E00003180,H,H2
"6632",E00007159,G,G2
"6633",E00175209,D,D1
"6634",E00016935,A,A1
"6635",E00016932,A,A1
"6636",E00016934,A,A1
"6637",E00016937,A,A1
"6638",E00016936,A,A1
"6639",E00016933,A,A1
"6640",E00005191,E,E1
"6641",E00011926,H,H2
"6642",E00021175,B,B2
"6643",E00005389,A,A2
"6644",E00021173,B,B2
"6645",E00005308,A,A2
"6646",E00000388,A,A1
"6647",E00171550,D,D1
"6648",E00005190,F,F2
"6649",E00011923,H,H2
"6650",E00021207,D,D1
"6651",E00005111,H,H2
"6652",E00000976,G,G2
"6653",E00016394,A,A1
"6654",E00016127,A,A1
"6655",E00016314,E,E1
"6656",E00016941,A,A1
"6657",E00016395,E,E1
"6658",E00001533,D,D1
"6659",E00016126,A,A1
"6660",E00016317,E,E1
"6661",E00016943,E,E1
"6662",E00016396,G,G2
"6663",E00001532,C,C4
"6664",E00016940,G,G2
"6665",E00016316,F,F2
"6666",E00016945,E,E1
"6667",E00016397,E,E1
"6668",E00001535,G,G1
"6669",E00016942,A,A1
"6670",E00001537,F,F2
"6671",E00001534,C,C4
"6672",E00016312,E,E1
"6673",E00016315,E,E1
"6674",E00016124,A,A1
"6675",E00001530,G,G1
"6676",E00008507,B,B1
"6677",E00012815,F,F1
"6678",E00015058,D,D2
"6679",E00018820,C,C4
"6680",E00012894,A,A1
"6681",E00016005,A,A2
"6682",E00016084,B,B3
"6683",E00017816,G,G1
"6684",E00017897,G,G1
"6685",E00017817,G,G2
"6686",E00017896,G,G2
"6687",E00008807,E,E2
"6688",E00011641,A,A2
"6689",E00016332,A,A1
"6690",E00016333,E,E1
"6691",E00009556,G,G2
"6692",E00009557,D,D1
"6693",E00010501,G,G1
"6694",E00010509,G,G2
"6695",E00010503,G,G2
"6696",E00010500,G,G2
"6697",E00017558,F,F2
"6698",E00017559,A,A1
"6699",E00009554,E,E2
"6700",E00009555,D,D1
"6701",E00009724,E,E2
"6702",E00009725,E,E2
"6703",E00011779,H,H2
"6704",E00009726,B,B3
"6705",E00011770,A,A2
"6706",E00011778,H,H2
"6707",E00011772,A,A2
"6708",E00011773,A,A2
"6709",E00001031,H,H1
"6710",E00009723,B,B3
"6711",E00001030,F,F2
"6712",E00009720,E,E1
"6713",E00007807,A,A1
"6714",E00007886,D,D2
"6715",E00001033,E,E1
"6716",E00007802,A,A1
"6717",E00006967,E,E1
"6718",E00006964,F,F2
"6719",E00019959,E,E2
"6720",E00006966,H,H2
"6721",E00010980,H,H1
"6722",E00019958,B,B1
"6723",E00010981,H,H1
"6724",E00018639,C,C1
"6725",E00017744,G,G2
"6726",E00010901,C,C4
"6727",E00020965,H,H1
"6728",E00008339,C,C2
"6729",E00005433,G,G1
"6730",E00018231,G,G1
"6731",E00005432,C,C1
"6732",E00018238,G,G1
"6733",E00004448,E,E2
"6734",E00018233,G,G1
"6735",E00000430,A,A1
"6736",E00018230,G,G1
"6737",E00176580,D,D2
"6738",E00000432,A,A1
"6739",E00018235,G,G1
"6740",E00005437,C,C1
"6741",E00018232,B,B2
"6742",E00000434,A,A1
"6743",E00018237,G,G2
"6744",E00013706,B,B1
"6745",E00013787,E,E1
"6746",E00008542,G,G2
"6747",E00008541,B,B3
"6748",E00021120,F,F2
"6749",E00002004,H,H2
"6750",E00002085,H,H2
"6751",E00002086,A,A2
"6752",E00002007,H,H2
"6753",E00002006,H,H2
"6754",E00006879,C,C1
"6755",E00004824,D,D1
"6756",E00002087,H,H2
"6757",E00004823,B,B3
"6758",E00002005,H,H2
"6759",E00174987,B,B2
"6760",E00174986,D,D1
"6761",E00174981,D,D1
"6762",E00174980,G,G1
"6763",E00174983,G,G1
"6764",E00174982,G,G1
"6765",E00175148,D,D2
"6766",E00175149,D,D2
"6767",E00000843,A,A1
"6768",E00000840,A,A1
"6769",E00017587,F,F2
"6770",E00014565,D,D2
"6771",E00014564,D,D2
"6772",E00014567,D,D2
"6773",E00001261,F,F2
"6774",E00014566,D,D2
"6775",E00002254,F,F1
"6776",E00001263,F,F2
"6777",E00001260,G,G2
"6778",E00001265,F,F2
"6779",E00001262,H,H1
"6780",E00008286,E,E1
"6781",E00014563,D,D2
"6782",E00014562,F,F1
"6783",E00009949,F,F1
"6784",E00009940,G,G2
"6785",E00009941,G,G2
"6786",E00009942,G,G2
"6787",E00009943,G,G1
"6788",E00017074,G,G2
"6789",E00017075,A,A1
"6790",E00008425,G,G2
"6791",E00001423,H,H1
"6792",E00001421,A,A2
"6793",E00001425,F,F2
"6794",E00001422,H,H2
"6795",E00001427,F,F2
"6796",E00001424,H,H1
"6797",E00008204,A,A1
"6798",E00008285,G,G1
"6799",E00006204,G,G2
"6800",E00006285,C,C1
"6801",E00006802,C,C2
"6802",E00166770,A,A1
"6803",E00000520,A,A1
"6804",E00001516,C,C2
"6805",E00014497,D,D2
"6806",E00001517,C,C4
"6807",E00014416,E,E2
"6808",E00005152,E,E1
"6809",E00006107,F,F2
"6810",E00005976,C,C4
"6811",E00000153,A,A1
"6812",E00018185,G,G1
"6813",E00018929,C,C3
"6814",E00017995,C,C3
"6815",E00018104,G,G1
"6816",E00008222,F,F2
"6817",E00001572,F,F2
"6818",E00001857,A,A2
"6819",E00018853,H,H1
"6820",E00005047,C,C1
"6821",E00000045,G,G1
"6822",E00016034,E,E1
"6823",E00001856,A,A2
"6824",E00013049,C,C2
"6825",E00005046,C,C1
"6826",E00016037,B,B1
"6827",E00005861,C,C3
"6828",E00012887,C,C2
"6829",E00000046,G,G1
"6830",E00018852,F,F2
"6831",E00003975,H,H1
"6832",E00001854,A,A2
"6833",E00017806,C,C3
"6834",E00017887,G,G1
"6835",E00005044,C,C1
"6836",E00022701,F,F1
"6837",E00022780,E,E1
"6838",E00022700,D,D2
"6839",E00022781,G,G1
"6840",E00022703,E,E2
"6841",E00022782,G,G1
"6842",E00022702,F,F1
"6843",E00014726,E,E1
"6844",E00022783,G,G1
"6845",E00012723,G,G2
"6846",E00018771,G,G1
"6847",E00012722,A,A1
"6848",E00012725,A,A1
"6849",E00017727,G,G1
"6850",E00017726,G,G2
"6851",E00018770,B,B1
"6852",E00010766,G,G1
"6853",E00014727,F,F1
"6854",E00017725,G,G2
"6855",E00000796,G,G2
"6856",E00000025,D,D2
"6857",E00000024,D,D2
"6858",E00000027,D,D2
"6859",E00000026,D,D2
"6860",E00000023,B,B3
"6861",E00000022,D,D1
"6862",E00007999,H,H2
"6863",E00011652,H,H2
"6864",E00020619,F,F2
"6865",E00020698,H,H1
"6866",E00003395,A,A2
"6867",E00003313,H,H2
"6868",E00003396,H,H2
"6869",E00003314,H,H2
"6870",E00004158,B,B3
"6871",E00019182,F,F2
"6872",E00000181,A,A2
"6873",E00000166,A,A1
"6874",E00000100,A,A1
"6875",E00018159,G,G2
"6876",E00001915,H,H1
"6877",E00019103,F,F1
"6878",E00001994,A,A1
"6879",E00015993,E,E1
"6880",E00005105,A,A2
"6881",E00015912,B,B1
"6882",E00005184,F,F2
"6883",E00015915,E,E1
"6884",E00005104,A,A2
"6885",E00014928,E,E1
"6886",E00003392,A,A1
"6887",E00003310,H,H1
"6888",E00005183,H,H1
"6889",E00014929,E,E1
"6890",E00005102,A,A1
"6891",E00015992,E,E1
"6892",E00007626,A,A2
"6893",E00007627,H,H2
"6894",E00010619,C,C4
"6895",E00167989,B,B3
"6896",E00167984,E,E1
"6897",E00010698,C,C1
"6898",E00017734,G,G2
"6899",E00010618,C,C4
"6900",E00012733,A,A1
"6901",E00010699,C,C1
"6902",E00012732,G,G1
"6903",E00014736,H,H1
"6904",E00018740,A,A1
"6905",E00018741,A,A1
"6906",E00012734,A,A1
"6907",E00017736,G,G2
"6908",E00007624,A,A2
"6909",E00007622,A,A1
"6910",E00014737,F,F2
"6911",E00017735,G,G2
"6912",E00023733,D,D1
"6913",E00023730,D,D1
"6914",E00023734,D,D2
"6915",E00023732,D,D2
"6916",E00023737,D,D1
"6917",E00016961,A,A1
"6918",E00016777,A,A1
"6919",E00016146,A,A1
"6920",E00016774,A,A1
"6921",E00023731,D,D1
"6922",E00016960,A,A1
"6923",E00023739,D,D2
"6924",E00016963,A,A1
"6925",E00016776,E,E1
"6926",E00016962,G,G2
"6927",E00016965,B,B1
"6928",E00016964,A,A1
"6929",E00016967,A,A1
"6930",E00016144,A,A1
"6931",E00016775,B,B1
"6932",E00176529,G,G2
"6933",E00016147,A,A1
"6934",E00016772,E,E1
"6935",E00002609,C,C4
"6936",E00002688,F,F1
"6937",E00002689,D,D1
"6938",E00002608,C,C4
"6939",E00008659,B,B3
"6940",E00174833,E,E2
"6941",E00017318,A,A2
"6942",E00011513,A,A2
"6943",E00017399,G,G1
"6944",E00011592,H,H2
"6945",E00017311,A,A1
"6946",E00010529,G,G2
"6947",E00017390,A,A1
"6948",E00011512,A,A2
"6949",E00017391,A,A1
"6950",E00011593,H,H2
"6951",E00017310,H,H2
"6952",E00009180,B,B1
"6953",E00010528,B,B3
"6954",E00017392,A,A1
